tconst,averageRating,runtimeMinutes,genres,directors,actor
tt1599348,6.7,115,"Action,Thriller",nm1174251,nm0000243
tt1600195,5.1,106,"Action,Mystery,Thriller",nm0005436,nm1210124
tt1600196,7.0,106,"Crime,Drama,Thriller",nm1742427,nm0362766
tt1600524,7.1,101,"Drama,Romance",nm0230859,nm0230859
tt1601913,6.7,117,"Action,Adventure,Drama",nm0138620,nm0000553
tt1602098,6.7,113,"Drama,Romance",nm0006554,nm0000335
tt1602613,5.7,90,"Action,Crime,Drama",nm0716347,nm0331516
tt1602620,7.9,127,Drama,nm0359734,nm0004462
tt1603257,4.7,90,"Horror,Thriller",nm3360080,nm1404408
tt1605630,6.7,113,Comedy,"nm1375358,nm1376383",nm0004755
tt1605717,6.9,95,"Comedy,Drama,Music",nm1049433,nm1055413
tt1605783,7.7,94,"Comedy,Fantasy,Romance",nm0000095,nm0005562
tt1606378,5.2,98,"Action,Thriller",nm0601382,nm0000246
tt1606389,6.8,104,"Drama,Romance",nm1302591,nm1046097
tt1606392,7.1,106,"Comedy,Drama,Sport",nm0565336,nm0316079
tt1608290,4.7,101,"Action,Adventure,Comedy",nm0001774,nm0001774
tt1611224,5.9,105,"Action,Fantasy,Horror",nm0067457,nm0907548
tt1612774,5.7,82,"Comedy,Fantasy,Horror",nm1189197,nm0818880
tt1613750,7.2,118,"Action,Adventure,Biography","nm1650283,nm1461392",nm1914298
tt1614989,7.5,100,"Action,Crime,Thriller",nm0878763,nm0377336
tt1615065,6.4,131,"Action,Crime,Drama",nm0000231,nm1093951
tt1615147,7.1,107,"Drama,Thriller",nm1170855,nm0704270
tt1615160,7.0,113,"Action,Thriller",nm0132709,nm1648520
tt1615918,4.3,87,"Adventure,Animation,Comedy",nm0593610,nm0519043
tt1616195,6.5,137,"Biography,Drama,Romance",nm0000142,nm0000138
tt1617661,5.3,127,"Action,Adventure,Sci-Fi","nm0905154,nm0905152",nm1475594
tt1618434,6.0,97,"Action,Comedy,Crime",nm1760830,nm0001191
tt1618442,5.9,106,"Action,Adventure,Fantasy",nm0252135,nm0004874
tt1619029,6.7,100,"Biography,Drama",nm1883257,nm0000204
tt1620680,4.2,109,"Adventure,Family,Fantasy",nm1148550,nm4977564
tt1620719,6.2,126,"Action,Comedy,Crime",nm3508781,nm0006795
tt1620933,8.2,135,"Action,Biography,Crime",nm0223606,nm0451234
tt1620935,6.8,117,"Biography,Drama,Sport",nm0950226,nm1886602
tt1620981,5.8,86,"Animation,Comedy,Family","nm0862911,nm0970447",nm1209966
tt1621039,5.8,91,"Adventure,Animation,Comedy",nm0371755,nm0000437
tt1621045,6.5,123,"Comedy,Romance",nm1103162,nm2093097
tt1622547,6.1,83,"Action,Comedy,Crime",nm0281508,nm0251986
tt1622979,5.9,92,"Horror,Thriller",nm0702797,nm0194900
tt1623205,6.3,130,"Adventure,Family,Fantasy",nm0000600,nm0290556
tt1623288,7.0,92,"Adventure,Animation,Comedy","nm2752098,nm0271402",nm2240346
tt1625346,6.3,94,"Comedy,Drama",nm0718646,nm0000234
tt1626146,6.9,120,"Adventure,Comedy,Drama",nm0155093,nm0670408
tt1628841,5.2,120,"Action,Adventure,Sci-Fi",nm0000386,nm2955013
tt1629757,7.1,116,"Biography,Drama,Sport","nm0000776,nm0000436",nm4103976
tt1630029,7.8,192,"Action,Adventure,Fantasy",nm0000116,nm0941777
tt1630036,6.8,130,Drama,nm1731937,nm1731937
tt1631867,7.9,113,"Action,Adventure,Sci-Fi",nm0510731,nm0000129
tt1632708,6.5,109,"Comedy,Romance",nm0323239,nm0005109
tt1633356,4.0,90,"Horror,Thriller",nm0254786,nm0668139
tt1634106,5.7,109,"Action,Adventure,Sci-Fi",nm1702145,nm0004874
tt1634121,5.4,100,"Adventure,Fantasy,Horror",nm0294379,nm0654110
tt1634122,6.3,101,"Action,Adventure,Comedy",nm0662529,nm0000100
tt1636826,6.6,88,Comedy,nm1294036,nm3287038
tt1637688,6.7,109,"Action,Sci-Fi,Thriller",nm0629272,nm0005493
tt1637706,6.4,90,"Comedy,Drama",nm0673400,nm0748620
tt1637725,6.9,106,Comedy,nm0532235,nm0000242
tt1638002,7.1,102,"Comedy,Romance",nm0228542,nm2934314
tt1638355,7.2,116,"Action,Adventure,Comedy",nm0005363,nm0147147
tt1639084,6.7,111,"Comedy,Drama,Romance",nm1571761,nm0680983
tt1639426,8.1,134,Drama,nm0003939,nm3888054
tt1640459,6.1,86,"Action,Comedy,Horror",nm2639032,nm0000442
tt1640548,5.8,108,"Crime,Drama",nm0610219,nm0000437
tt1641638,7.0,100,"Action,Biography,Drama",nm0946875,nm3253626
tt1645080,6.5,83,"Drama,Romance",nm1026883,nm0383603
tt1645089,8.2,109,"Crime,Documentary",nm2480587,nm0000354
tt1645155,6.0,100,"Action,Thriller",nm0836715,nm0001173
tt1645170,6.4,83,Comedy,nm0153078,nm0056187
tt1646971,7.8,102,"Action,Adventure,Animation",nm0213450,nm0059431
tt1646980,5.9,98,"Action,Crime,Drama",nm0104973,nm0000152
tt1646987,5.7,99,"Action,Adventure,Fantasy",nm0509448,nm0941777
tt1647668,7.0,124,"Biography,Drama,Sport",nm0318916,nm0358316
tt1648179,6.4,105,"Action,Comedy,Sport",nm0178997,nm0416673
tt1648190,5.6,95,"Action,Adventure,Fantasy",nm1064048,nm0252961
tt1648216,6.8,118,"Action,Drama,Romance",nm2692858,nm1832584
tt1649418,6.5,122,"Action,Thriller","nm0751577,nm0751648",nm0331516
tt1649419,7.5,114,"Adventure,Drama,History",nm1291105,nm0915208
tt1649444,5.0,80,"Horror,Thriller",nm0687042,nm1206701
tt1650043,6.5,100,"Comedy,Family",nm0101047,nm2325393
tt1650048,7.6,168,"Drama,Romance",nm0230859,nm0693799
tt1650062,7.0,112,"Action,Mystery,Sci-Fi",nm0009190,nm1102577
tt1650554,6.5,103,"Action,Comedy,Crime",nm0905592,nm1093951
tt1653665,7.1,107,"Biography,Drama,Family",nm0193508,nm1727304
tt1655389,5.5,167,"Biography,Drama,Romance",nm0231596,nm1869101
tt1655420,6.9,99,"Biography,Drama",nm0193508,nm0931329
tt1655441,7.2,112,"Drama,Fantasy,Romance",nm1767218,nm0515116
tt1655442,7.9,100,"Comedy,Drama,Romance",nm0371890,nm0241121
tt1655460,5.6,98,"Comedy,Romance",nm0906476,nm0000098
tt1656186,5.5,96,"Action,Crime,Thriller",nm0922346,nm0000115
tt1656190,6.5,94,"Action,Crime,Thriller",nm0945026,nm0005458
tt1657507,6.4,108,"Action,Drama,Thriller",nm0576298,nm0757855
tt1658837,5.9,106,"Crime,Drama,Horror",nm1052791,nm0004754
tt1659337,7.9,103,Drama,nm0154716,nm0503567
tt1659338,5.6,89,"Action,Thriller",nm0054504,nm0000131
tt1659343,5.0,114,"Action,Horror,Mystery",nm0404882,nm0000241
tt1661199,6.9,105,"Adventure,Drama,Family",nm0000110,nm4141252
tt1661275,6.7,117,"Comedy,Drama,Romance",nm0771054,nm2605345
tt1661382,6.4,113,"Comedy,Drama,Sport",nm0781842,nm0000134
tt1663202,8.0,156,"Action,Adventure,Drama",nm0327944,nm0000138
tt1663662,6.9,131,"Action,Adventure,Sci-Fi",nm0868219,nm0252961
tt1666185,5.8,139,"Biography,Drama,Music",nm1534600,nm7447307
tt1666186,3.4,82,"Comedy,Horror","nm0294997,nm0783536",nm3834164
tt1666801,6.4,101,"Comedy,Romance",nm1847738,nm0926165
tt1667310,6.2,95,"Crime,Drama,Thriller",nm0752328,nm0051509
tt1667353,5.6,106,"Adventure,Comedy,Drama",nm0802248,nm2934314
tt1667889,6.5,88,"Adventure,Animation,Comedy","nm0553942,nm0862211",nm0005380
tt1668191,7.4,140,"Crime,Drama,Mystery",nm0877078,nm0784038
tt1670345,7.2,115,"Crime,Mystery,Thriller",nm0504642,nm0251986
tt1673434,5.5,115,"Adventure,Drama,Fantasy",nm0174374,nm0829576
tt1674771,6.5,104,"Comedy,Drama",nm0254120,nm0004978
tt1674784,5.3,91,"Crime,Drama,Thriller",nm0001708,nm0000115
tt1675192,7.3,121,"Drama,Horror,Sci-Fi",nm2158772,nm0788335
tt1675434,8.5,112,"Biography,Comedy,Drama","nm0619923,nm0865918",nm0167388
tt1677720,7.4,140,"Action,Adventure,Sci-Fi",nm0000229,nm4446467
tt1679335,6.4,92,"Adventure,Animation,Comedy","nm0593610,nm0230666",nm0447695
tt1682180,6.7,99,"Drama,Thriller",nm0661791,nm1985859
tt1683526,7.7,98,Drama,nm0443411,nm0004778
tt1684233,6.1,99,"Action,Crime,Thriller",nm2123102,nm0564215
tt1686821,5.4,104,"Action,Comedy,Drama",nm0914132,nm3614913
tt1687901,6.4,102,"Drama,Horror,Mystery",nm1960322,nm0356017
tt1690953,7.3,98,"Adventure,Animation,Comedy","nm1853544,nm0719208",nm0136797
tt1691916,6.4,98,"Drama,Fantasy,Mystery",nm1735543,nm3614913
tt1691917,5.7,91,"Adventure,Animation,Comedy",nm0355806,nm0016141
tt1692486,7.1,80,"Comedy,Drama",nm0000591,nm0000149
tt1694020,5.8,95,"Comedy,Drama",nm0281945,nm0000659
tt1698641,6.2,81,"Comedy,Drama,Family",nm0037708,nm0136797
tt1699231,5.2,86,"Horror,Sci-Fi,Thriller",nm0688282,nm1997689
tt1700841,6.1,89,"Adventure,Animation,Comedy","nm0862911,nm0970447",nm0736622
tt1702014,7.9,96,"Drama,Romance",nm2406154,nm3978701
tt1702439,6.6,115,"Drama,Romance,Thriller",nm0002120,nm2584600
tt1702443,1.6,105,"Documentary,Music",nm0160840,nm3595501
tt1703148,6.7,102,"Adventure,Drama,Thriller",nm0626706,nm0000353
tt1703199,6.1,92,"Horror,Mystery","nm4017355,nm3425513,nm4155547",nm1649128
tt1703957,6.5,104,"Biography,Drama",nm0334787,nm0000147
tt17041964,7.7,99,"Biography,Documentary",nm4173215,nm6281092
tt1704573,6.8,99,"Biography,Comedy,Crime",nm0000500,nm0085312
tt1706593,7.0,89,"Action,Drama,Sci-Fi",nm2503633,nm2851530
tt1706620,7.1,126,"Action,Drama,Sci-Fi",nm0094435,nm0262635
tt1707386,7.5,158,"Drama,Musical,Romance",nm0393799,nm0413168
tt17076046,7.0,108,"Biography,Comedy,Music",nm1926903,nm0046033
tt1709143,5.5,98,"Adventure,Horror,Sci-Fi",nm1099711,nm0000630
tt1711425,5.8,93,Comedy,"nm0524190,nm0601859",nm1886602
tt1711525,5.9,105,Comedy,"nm0817447,nm0330347",nm0000867
tt1712170,5.1,101,"Action,Crime,Mystery",nm0003418,nm1347153
tt1712261,6.3,115,"Action,Crime,Thriller",nm0384825,nm0000729
tt1713476,5.7,84,"Horror,Sci-Fi,Thriller",nm0001469,nm3283577
tt1714203,3.8,83,"Comedy,Horror,Sci-Fi",nm0347657,nm1263939
tt1714206,7.1,95,"Drama,Romance",nm1242054,nm1886602
tt1714208,6.0,101,"Drama,Horror,Thriller",nm1031246,nm1717573
tt1714209,4.7,127,"Drama,Romance,War",nm0001401,nm1323562
tt1714210,7.6,97,"Drama,Romance",nm0354091,nm3665787
tt1714915,7.2,123,"Comedy,Drama,Fantasy",nm0000464,nm0842770
tt1715336,6.4,99,"Drama,Mystery,Sci-Fi",nm1085270,nm0835016
tt1715873,6.1,110,"Comedy,Drama,Romance",nm1956691,nm1475594
tt1716772,6.7,97,Comedy,nm1414582,nm0118617
tt1716777,7.0,114,"Comedy,Drama",nm0476064,nm1517976
tt1720616,6.1,107,"Comedy,Drama,Romance",nm0922724,nm0922724
tt1723121,7.0,110,"Comedy,Crime",nm1098493,nm0837177
tt1723811,7.2,101,Drama,nm2588606,nm1055413
tt1724970,5.3,106,"Action,Adventure,Sci-Fi",nm2880943,nm0342029
tt1726592,6.3,92,"Drama,Mystery,Thriller",nm0423626,nm0000173
tt1726669,6.7,102,"Drama,Thriller",nm0001243,nm0000190
tt1727388,7.4,103,"Comedy,Drama","nm0269542,nm0711110",nm0136797
tt1727770,6.0,85,"Comedy,Sci-Fi",nm0001402,nm0670408
tt1727776,6.3,93,"Action,Comedy,Horror",nm0484907,nm4446467
tt1727824,7.9,134,"Biography,Drama,Music",nm0001741,nm1785339
tt1729637,4.7,130,"Action,Comedy,Drama",nm0796504,nm0006795
tt1730768,7.0,127,"Biography,Drama,History",nm0138927,nm1567113
tt1731141,6.6,114,"Action,Adventure,Sci-Fi",nm0004303,nm0000148
tt1731697,5.2,101,"Horror,Thriller",nm0957772,nm0600667
tt1731701,5.4,96,"Action,Comedy",nm1381100,nm0454809
tt1734493,6.3,98,"Action,Thriller",nm0000776,nm0636426
tt1735485,5.8,94,"Horror,Mystery,Thriller",nm2765527,nm2602328
tt1735898,6.1,127,"Action,Adventure,Drama",nm2782185,nm0829576
tt1736633,7.6,95,Drama,nm1258686,nm0509264
tt1740047,7.0,112,"Comedy,Drama",nm0935863,nm0176869
tt1740707,6.9,103,"Drama,Fantasy,Horror",nm0004217,nm0422151
tt1741273,6.3,111,"Crime,Drama,Mystery",nm0712753,nm0252230
tt1742044,6.8,134,"Biography,Drama,Music",nm0000142,nm1638365
tt1742334,5.7,109,"Action,Crime,Drama",nm0043742,nm0000216
tt1742336,6.7,90,"Comedy,Drama,Romance",nm1119645,nm0243233
tt1742650,4.9,89,"Comedy,Romance",nm0569790,nm0000572
tt1745960,8.3,130,"Action,Drama",nm2676052,nm0000129
tt1747958,6.5,127,"Action,Crime,Drama",nm0133899,nm0654110
tt1748122,7.8,94,"Comedy,Drama,Family",nm0027572,nm4442068
tt1748179,6.2,114,"Drama,Fantasy,Mystery",nm0181579,nm0000244
tt1748197,4.4,85,"Action,Crime,Drama",nm0348389,nm1265067
tt1748207,6.6,87,"Drama,Mystery,Sci-Fi",nm2610231,nm1706832
tt1748227,6.1,82,"Action,Adventure,Horror",nm1729303,nm1577637
tt1753383,7.2,100,"Adventure,Comedy,Drama",nm0002120,nm1265802
tt1754656,7.7,108,"Adventure,Animation,Drama",nm0651706,nm0000313
tt1754700,2.4,97,"Action,Sci-Fi,Thriller",nm3998180,nm0890346
tt1758595,5.5,113,"Biography,Drama,Romance",nm0386570,nm0915208
tt1758692,6.6,86,"Drama,Romance",nm2035886,nm0428065
tt1758795,5.8,104,"Comedy,Romance",nm0962849,nm2201555
tt1758810,5.1,119,"Crime,Drama,Thriller",nm0019247,nm1055413
tt1758830,6.2,134,"Comedy,Drama,Romance",nm0031976,nm0748620
tt1763264,5.9,86,"Horror,Thriller",nm0457565,nm1812656
tt1763303,6.8,95,"Comedy,Drama,Romance",nm0440459,nm3729721
tt1764183,6.6,107,"Drama,Thriller",nm1906430,nm0000152
tt1764234,6.2,97,"Crime,Drama,Thriller",nm0231596,nm0000093
tt1764651,6.6,103,"Action,Adventure,Thriller",nm0922346,nm0000230
tt1766094,5.0,94,"Action,Comedy,Crime",nm0891114,nm1415323
tt17663992,7.1,122,"Horror,Mystery,Thriller","nm2366012,nm2419470",nm0001073
tt1767354,6.8,100,"Comedy,Fantasy,Horror",nm0814085,nm0947338
tt1767372,6.1,93,"Comedy,Drama",nm0000953,nm1782299
tt1767382,5.2,86,"Crime,Horror,Thriller","nm0448900,nm0490582",nm0647634
tt1772240,5.2,86,"Horror,Mystery,Sci-Fi",nm1018426,nm1406239
tt1772250,7.3,97,"Drama,Horror,Mystery",nm1223381,nm1273697
tt1772264,6.8,112,"Drama,Horror,Mystery",nm0026442,nm0000295
tt1772288,7.0,106,"Biography,Comedy,Drama",nm1557594,nm0000199
tt1772341,7.7,101,"Adventure,Animation,Comedy",nm0601781,nm0000604
tt1772925,7.8,81,Documentary,nm0312173,nm4807635
tt1778304,5.8,83,"Horror,Mystery","nm1160962,nm1413364",nm3785503
tt1780798,5.7,100,"Horror,Thriller",nm1218281,nm1022918
tt1781769,6.6,129,"Drama,Romance",nm0942504,nm0461136
tt1781922,6.7,103,"Action,Thriller",nm0235719,nm1128572
tt1783232,6.5,162,"Action,Drama,History",nm1147588,nm4348122
tt1783732,6.3,99,"Comedy,Fantasy,Horror",nm0181741,nm3311695
tt1787988,7.2,140,"Crime,Drama,Mystery","nm1030373,nm1052960",nm0451148
tt1788391,6.4,95,"Action,Crime,Horror",nm1296554,nm0556453
tt1788979,5.6,105,"Crime,Thriller",nm1738420,nm1738420
tt1790809,6.5,129,"Action,Adventure,Fantasy","nm1461392,nm1650283",nm0000136
tt1790864,6.8,113,"Action,Mystery,Sci-Fi",nm1226871,nm3729721
tt1790885,7.4,157,"Drama,History,Thriller",nm0000941,nm1567113
tt1790886,6.1,85,Comedy,nm0005366,nm0002071
tt1791528,6.6,148,"Comedy,Crime,Drama",nm0000759,nm0001618
tt1791682,6.3,97,"Comedy,Drama",nm0000876,nm0001774
tt1798188,7.4,91,"Animation,Comedy,Drama",nm2066439,nm0092961
tt1798603,5.6,92,"Comedy,Crime,Drama",nm0914132,nm0000671
tt1798684,7.3,124,"Action,Crime,Drama",nm0298807,nm0350453
tt1798709,8.0,126,"Drama,Romance,Sci-Fi",nm0005069,nm0001618
tt1800241,7.2,138,"Crime,Drama",nm0751102,nm0000288
tt1800246,6.1,94,"Comedy,Romance",nm3230448,nm1374980
tt1800302,6.7,120,"Crime,Drama",nm0300866,nm0000190
tt1800741,6.4,99,"Drama,Music,Romance",nm1228976,nm3663324
tt1808223,7.5,105,"Comedy,Drama,Romance",nm1376035,nm1625479
tt1809398,7.2,137,"Action,Biography,Drama",nm0001401,nm1925239
tt1810683,7.3,106,"Drama,History,War",nm1920049,nm3240106
tt1814621,5.7,108,"Comedy,Drama,Romance",nm0919369,nm0275486
tt1815862,4.8,100,"Action,Adventure,Sci-Fi",nm0796117,nm1535523
tt1816518,7.8,80,"Adventure,Animation,Comedy","nm0041334,nm0665262,nm2883649",nm0933727
tt1817273,7.3,140,"Crime,Drama,Thriller",nm0161834,nm0331516
tt1821480,8.1,122,"Mystery,Thriller",nm1223910,nm1799038
tt1821549,7.7,115,Drama,nm0668247,nm0001136
tt1821593,7.3,129,"Crime,Drama",nm1742427,nm0774386
tt1821658,5.7,85,"Adventure,Animation,Comedy",nm0503259,nm0004715
tt1821694,6.6,116,"Action,Comedy,Crime",nm0661751,nm0000246
tt1821700,7.5,130,"Action,Crime,Drama",nm2850440,nm0787030
tt1823664,5.3,118,"Comedy,Drama,Family",nm0323239,nm4832920
tt1823672,6.8,120,"Action,Crime,Drama",nm0088955,nm1663205
tt1825157,6.5,93,"Comedy,Drama,Mystery",nm1547964,nm0251986
tt1825683,7.3,134,"Action,Adventure,Sci-Fi",nm3363032,nm1569276
tt1826590,6.0,100,"Comedy,Romance",nm0684336,nm0366389
tt1827487,7.8,157,"Crime,Drama,Thriller",nm0149196,nm1959252
tt1827512,7.4,87,Drama,"nm0201094,nm0201095",nm4461361
tt1829012,5.3,102,"Adventure,Drama,Mystery",nm0000361,nm1046097
tt1832382,8.3,123,Drama,nm1410815,nm1818216
tt1833116,6.6,113,"Action,Crime,Drama",nm0224331,nm1172478
tt1833673,5.4,172,"Action,Crime,Drama",nm1715502,nm0451148
tt1837703,6.2,128,"Biography,Crime,Drama",nm0174374,nm1212722
tt1837709,6.1,118,"Drama,Fantasy,Mystery",nm0326040,nm0268199
tt1838544,5.9,94,"Action,Adventure,Mystery",nm1104944,nm1086543
tt1838556,6.0,99,"Action,Thriller",nm0931251,nm0000553
tt1839492,7.2,104,"Comedy,Drama,Fantasy","nm0206760,nm0267512",nm0200452
tt1839596,7.7,159,"Drama,Music,Romance",nm1665004,nm1633541
tt1840309,6.6,139,"Action,Adventure,Mystery",nm1139726,nm0940362
tt1840417,7.0,102,"Drama,Mystery,Romance","nm0460206,nm1600872",nm0177896
tt1843866,7.8,136,"Action,Adventure,Sci-Fi","nm0751577,nm0751648",nm0262635
tt1846589,6.6,121,"Action,Thriller",nm1804518,nm0124930
tt1847731,7.4,82,Drama,nm1780037,nm1549582
tt1849718,6.9,174,"Action,Crime,Drama",nm1633551,nm0004335
tt1850397,6.3,108,"Mystery,Romance,Thriller",nm0887452,nm0881631
tt1850457,6.0,118,Comedy,nm0601337,nm0688132
tt1853728,8.4,165,"Drama,Western",nm0000233,nm0004937
tt1853739,6.6,95,"Horror,Thriller",nm1417392,nm1801800
tt1854564,5.7,106,"Adventure,Family,Fantasy",nm0294457,nm0503567
tt1855199,7.6,109,"Action,Adventure,Crime",nm0043742,nm0350453
tt1855325,5.3,95,"Action,Horror,Sci-Fi",nm0027271,nm0000170
tt1856101,8.0,164,"Action,Drama,Mystery",nm0898288,nm0000148
tt1859650,6.3,112,"Comedy,Music,Romance",nm0000095,nm0000095
tt1860213,5.9,102,Comedy,nm0563243,nm0000134
tt1860242,6.9,132,"Biography,Crime,Drama",nm0359387,nm0000126
tt1860353,6.4,96,"Adventure,Animation,Comedy",nm1659741,nm0005351
tt1860357,7.1,107,"Action,Drama,History",nm0000916,nm0000242
tt1862079,6.9,86,"Adventure,Comedy,Drama",nm1119880,nm2201555
tt1865505,8.0,93,"Adventure,Animation,Drama",nm1119079,nm5146515
tt1866249,7.2,95,"Biography,Comedy,Drama",nm0506802,nm0370035
tt18689424,7.2,182,"Action,Adventure,Sci-Fi",nm0811583,nm0010736
tt1869347,6.3,115,"Crime,Drama,Mystery",nm0660707,nm1796057
tt1869716,6.8,116,"Crime,Drama,Thriller",nm2610231,nm1779870
tt1872181,6.6,142,"Action,Adventure,Sci-Fi",nm1989536,nm1940449
tt1872194,7.4,141,"Crime,Drama",nm0229694,nm0000375
tt1872818,6.7,97,"Comedy,Drama,Romance",nm1102140,nm1102140
tt1876277,7.1,104,"Action,Biography,Drama",nm0639033,nm0525518
tt1877830,7.8,176,"Action,Crime,Drama",nm0716257,nm1500155
tt1877832,7.9,132,"Action,Adventure,Sci-Fi",nm0001741,nm0001772
tt1878870,7.3,104,"Comedy,Drama",nm2609807,nm2794962
tt1879016,6.6,128,"Drama,War",nm0006960,nm0000147
tt1881002,5.6,95,"Drama,Horror,Sci-Fi",nm3918746,nm0000216
tt18925334,7.0,103,Horror,nm1488800,nm5301405
tt1893256,6.2,100,"Action,Crime,Drama",nm1140275,nm0005458
tt1894476,6.4,101,"Action,Adventure,Drama",nm0531817,nm1519680
tt1895315,7.0,148,"Drama,Mystery,Thriller",nm0465551,nm0001602
tt1895587,8.1,129,"Biography,Crime,Drama",nm0565336,nm0749263
tt1899353,7.6,101,"Action,Crime,Thriller",nm2153088,nm3299397
tt1904996,6.2,118,"Action,Crime,Thriller",nm0000431,nm0005458
tt1905040,5.7,100,"Horror,Mystery,Thriller",nm0001317,nm3444592
tt1905041,7.0,130,"Action,Adventure,Crime",nm0510912,nm0004874
tt1907668,7.3,138,"Drama,Thriller",nm0000709,nm0000243
tt1911644,6.7,96,"Drama,Thriller",nm0026442,nm0000932
tt1911658,6.6,92,"Action,Adventure,Animation","nm0201509,nm0971239",nm0569891
tt1912398,7.1,105,"Action,Comedy,Crime",nm0001281,nm0615063
tt1915581,6.1,110,"Comedy,Drama",nm0001752,nm1475594
tt1920849,5.3,87,"Comedy,Romance",nm2853516,nm0000379
tt1921064,5.5,105,"Action,Adventure,Drama",nm0027271,nm3229685
tt1921149,7.1,114,"Adventure,Crime,Drama","nm0197636,nm1595836",nm5787342
tt1922777,6.8,110,"Horror,Mystery,Thriller",nm0220600,nm0000160
tt1924245,5.7,104,Drama,nm0000142,nm0000142
tt1924394,7.0,101,"Comedy,Crime,Drama",nm0516360,nm4834796
tt1924396,7.8,131,"Crime,Drama,Mystery",nm0868153,nm0001691
tt1924429,6.9,101,"Crime,Drama,Mystery",nm0000965,nm0564215
tt1924435,6.4,104,"Action,Comedy,Crime",nm0339004,nm2159926
tt1925431,5.6,97,"Action,Thriller",nm0057106,nm0241049
tt1926313,7.6,149,"Comedy,Drama,Romance",nm3060331,nm4449711
tt1928340,5.6,107,"Drama,Fantasy,Sci-Fi",nm0399655,nm0195439
tt1929263,5.8,99,"Biography,Drama,Family",nm0908824,nm0001427
tt1931435,5.6,90,"Comedy,Drama,Romance",nm0951698,nm0000134
tt1931533,7.1,110,"Comedy,Crime",nm1732981,nm0268199
tt1932718,6.4,112,"Comedy,Drama,Romance",nm0089742,nm0749263
tt1932767,7.4,99,Drama,"nm0569166,nm0796915",nm0000194
tt1934231,7.5,103,"Action,Comedy,Crime","nm3218978,nm2356415",nm1405359
tt1935156,8.0,90,Documentary,nm0667650,nm0423524
tt1935179,7.4,130,Drama,nm2158772,nm0000190
tt1935859,6.7,127,"Adventure,Drama,Family",nm0000318,nm1200692
tt1937149,7.6,112,"Crime,Drama,Mystery",nm1079062,nm0180580
tt1937264,7.0,103,"Drama,Romance",nm0662530,nm0266824
tt1937390,6.9,117,Drama,nm0001885,nm0001250
tt1939659,5.8,100,"Drama,Horror",nm0005303,nm1631269
tt1942884,7.6,103,"Documentary,Drama","nm2499666,nm1515795",nm2084774
tt1950186,8.1,152,"Action,Biography,Drama",nm0003506,nm0000354
tt1950235,5.8,92,"Comedy,Romance",nm2866226,nm5097044
tt1951181,6.6,120,"Drama,Romance",nm0336695,nm0182839
tt1951261,5.8,100,"Comedy,Crime",nm0680846,nm0177896
tt1951264,7.5,146,"Action,Adventure,Sci-Fi",nm1349376,nm2225369
tt1951265,6.6,123,"Action,Adventure,Sci-Fi",nm1349376,nm2225369
tt1951266,6.5,137,"Action,Adventure,Sci-Fi",nm1349376,nm2225369
tt1954470,8.2,321,"Action,Comedy,Crime",nm0440604,nm0048075
tt1956620,5.1,94,"Comedy,Romance",nm0440458,nm0781981
tt1959332,6.2,103,"Drama,Horror","nm3609341,nm3609300",nm0410622
tt1959490,5.8,138,"Action,Adventure,Drama",nm0004716,nm0000128
tt1959563,6.9,118,"Action,Comedy,Crime",nm0400850,nm0005351
tt1961175,6.2,111,"Action,Thriller",nm0191147,nm3729721
tt1964418,6.4,130,"Action,Adventure,Family",nm0083348,nm0000123
tt1964624,7.4,105,"Drama,Mystery,Thriller",nm0654830,nm0524528
tt1966359,5.5,113,"Comedy,Drama",nm0003394,nm0005562
tt1966604,7.5,99,"Biography,Crime,Documentary",nm1717925,nm4774039
tt1967545,6.9,111,"Drama,Romance,Thriller",nm0718646,nm0000701
tt1971325,6.0,109,"Action,Drama,Sci-Fi",nm2688320,nm0000104
tt1971352,6.4,90,"Crime,Drama,History",nm0957505,nm0235652
tt1972571,6.7,122,"Crime,Drama,Thriller",nm0179221,nm0000450
tt1972591,6.7,126,"Action,Adventure,Drama",nm0005363,nm0402271
tt1972779,6.6,118,"Drama,Romance",nm0001355,nm0005188
tt1974419,6.1,117,"Horror,Thriller",nm0716347,nm1102577
tt1976000,6.2,96,"Romance,Thriller",nm0024925,nm0001557
tt1976009,5.9,110,"Drama,Horror,Sci-Fi",nm0006476,nm0705356
tt19770238,7.7,102,Drama,nm3834799,nm8958770
tt1979319,7.4,134,"Action,Adventure,Drama",nm3311094,nm2615398
tt1979320,8.1,123,"Action,Biography,Drama",nm0000165,nm0117709
tt1979376,7.7,100,"Adventure,Animation,Comedy",nm2155757,nm0000158
tt1979388,6.7,93,"Adventure,Animation,Comedy",nm0812307,nm0942482
tt1980209,6.4,129,"Action,Comedy,Crime",nm0000881,nm0000242
tt1980929,7.4,104,"Comedy,Drama,Music",nm0138809,nm0461136
tt1981115,6.8,112,"Action,Adventure,Fantasy",nm0851930,nm1165110
