tconst,averageRating,numVotes,runtimeMinutes,genres,directors,writers,actor
tt1454029,8.1,468328,146,Drama,nm0853238,"nm0853238,nm3543826",nm0205626
tt1454468,7.7,836802,91,"Drama,Sci-Fi,Thriller",nm0190859,"nm0190859,nm0190861",nm0000113
tt14549466,5.9,33275,107,"Drama,Horror,Sci-Fi",nm0000343,nm0000343,nm0001557
tt1456635,6.8,88364,92,"Comedy,Drama,Sport",nm0236226,"nm0059431,nm1698571,nm4106750,nm4106668,nm12692313",nm0005405
tt1456941,6.1,31487,104,"Action,Adventure,Drama",nm0064181,"nm2498184,nm0064181",nm1466205
tt1457767,7.5,520025,112,"Horror,Mystery,Thriller",nm1490123,"nm0370937,nm0370928",nm0933940
tt1458169,5.9,37957,95,"Action,Crime,Thriller",nm1060986,nm1029878,nm0000932
tt1458175,7.3,199968,133,"Action,Crime,Drama",nm0353673,"nm0353673,nm0146991,nm3280198",nm0000128
tt14592064,6.0,20016,95,"Comedy,Sport","nm3057695,nm8451296","nm2636836,nm12547851",nm0416673
tt1462041,6.0,67737,92,"Drama,Mystery,Thriller",nm0006487,nm0521649,nm0185819
tt1462758,7.0,163732,95,"Drama,Mystery,Thriller",nm0181579,nm2133655,nm0005351
tt1462769,6.6,47545,105,"Comedy,Drama,Family",nm0373282,"nm0373282,nm0953257",nm0004950
tt1462900,6.5,35307,130,"Action,Biography,Drama",nm0939182,"nm0939182,nm1802940,nm4192630",nm0504897
tt1464174,4.4,28294,107,"Action,Comedy,Crime",nm0925870,"nm3821363,nm0722610,nm0702912",nm0001454
tt14641788,6.7,82793,129,"Action,Adventure,Crime",nm0102873,"nm2113666,nm0102873,nm9540892",nm5611121
tt1464335,6.3,222615,116,"Action,Adventure",nm0281508,"nm1988994,nm1436466,nm0391344,nm2616125,nm4731086",nm4043618
tt1464540,6.1,240981,111,"Action,Adventure,Sci-Fi",nm0142286,"nm0332184,nm0587692,nm0637497,nm3787416,nm0294580",nm1641117
tt1464580,6.4,43240,98,"Drama,Horror,Sci-Fi",nm0585344,"nm0198804,nm0585344",nm1269733
tt1464763,5.4,36495,126,"Mystery,Sci-Fi,Thriller",nm1512910,"nm3467335,nm1512910",nm0002907
tt1465487,6.7,27050,105,"Comedy,Romance",nm0154312,"nm1552771,nm0232442,nm3557725",nm0244151
tt1465522,7.5,184921,89,"Comedy,Horror",nm0185848,"nm0185848,nm1549853",nm0479527
tt1467304,4.4,81692,92,Horror,nm1519353,nm1519353,nm0489504
tt1468846,5.2,24188,83,Comedy,nm1071898,"nm1208603,nm1975882",nm1886602
tt1469304,5.5,191736,116,"Action,Comedy,Crime",nm1164861,"nm0075276,nm0777209,nm0093748,nm0771065,nm0740115,nm0502073,nm0304830,nm1226735,nm1226737",nm0425005
tt1470023,5.6,46209,90,"Action,Comedy",nm1672246,"nm0287182,nm1231253,nm1672246",nm0287182
tt1470827,6.4,94191,94,"Adventure,Drama,Romance",nm2284484,nm2284484,nm1058940
tt14715170,5.2,24637,93,"Comedy,Romance",nm0078943,"nm2602637,nm0646987",nm0517820
tt14723224,1.5,39264,125,"Action,Crime,Drama",nm1860612,nm8074470,nm4368838
tt1472584,4.6,20016,92,"Action,Adventure,Fantasy",nm0376664,nm1236653,nm3656718
tt1473832,6.5,77821,123,"Comedy,Drama,Romance",nm0536632,"nm0276144,nm0563243,nm0000668",nm0000250
tt1474276,7.4,30417,114,"Action,Adventure,Animation",nm0396074,"nm0396074,nm0645766",nm1126340
tt1477076,5.5,101266,90,"Crime,Horror,Mystery",nm0340436,"nm1733317,nm1729303",nm0068551
tt1477715,7.2,41035,111,"Documentary,Drama,Music",nm0650905,doc,nm0001391
tt1477834,6.8,485795,143,"Action,Adventure,Fantasy",nm1490123,"nm0424901,nm3263825,nm0424315,nm1490123,nm3542504,nm0918816",nm0597388
tt1477837,6.3,38903,87,Comedy,nm0037708,nm1601882,nm1159180
tt1478338,6.8,297281,125,"Comedy,Romance",nm0082450,"nm1325419,nm1754239",nm1325419
tt1478839,7.5,33647,109,"Comedy,Drama,Romance",nm0193508,"nm0093560,nm0825464",nm0000126
tt1478964,6.6,108495,88,"Action,Adventure,Comedy",nm0180428,nm0180428,nm3915784
tt1480295,5.4,37999,91,"Action,Drama,Thriller",nm0425756,nm2489193,nm0000134
tt1480656,5.1,48678,109,"Crime,Drama,Fantasy",nm0000343,"nm0000343,nm1680347",nm1500155
tt14807308,7.2,24585,129,"Drama,History",nm0775056,"nm0501947,nm3117337,nm6663648,nm2948957",nm9252018
tt1481572,6.7,30205,100,"Comedy,Drama,Romance",nm1102140,nm1102140,nm1102140
tt14817272,5.6,26509,89,"Crime,Drama,Mystery",nm2040537,nm8166118,nm1015262
tt1482459,6.4,118023,86,"Adventure,Animation,Comedy","nm0719208,nm0049633","nm0317450,nm0666791,nm0202425",nm1374980
tt14826022,5.5,52634,117,"Comedy,Romance",nm1244069,"nm1706767,nm1244069",nm1706767
tt1483013,7.0,534905,124,"Action,Adventure,Sci-Fi",nm2676052,"nm2244980,nm1578335,nm2676052",nm0000129
tt1485796,7.5,289691,105,"Biography,Drama,Musical",nm1243905,"nm0081081,nm0174374",nm0413168
tt1486185,5.4,113637,100,"Fantasy,Horror,Mystery",nm0362566,nm0424901,nm1086543
tt1486190,6.2,22205,107,"Comedy,Drama,Romance",nm0001241,"nm0799654,nm1620490",nm2605345
tt1486192,6.4,86661,110,"Crime,Mystery,Thriller",nm0574625,"nm1110844,nm0515226",nm0000131
tt1486834,6.8,79452,98,"Comedy,Romance",nm0236226,"nm0997459,nm5182094,nm3867315",nm0705356
tt1487118,6.2,26021,97,"Comedy,Romance,Sport",nm1288766,nm2423647,nm0428065
tt14878948,1.1,20556,95,"Action,Drama,War",nm1672531,nm12735055,nm3319431
tt1488555,6.3,187812,112,"Comedy,Fantasy",nm0229694,"nm0524190,nm0601859",nm0000867
tt1488589,7.6,92819,117,"Animation,Drama,Family","nm0868219,nm0348993","nm0868219,nm3239034,nm0172830,nm0730422",nm0000191
tt1488606,6.4,134129,125,"Action,Thriller",nm1170855,"nm1676793,nm1170855",nm0000255
tt1489887,7.1,123119,102,Comedy,nm1312575,"nm1054604,nm2873539,nm2573005,nm4199289",nm3239803
tt1489889,6.3,197758,107,"Action,Comedy,Crime",nm1098493,"nm0054697,nm2811682,nm1098493",nm0425005
tt1490017,7.7,364125,100,"Action,Adventure,Animation","nm0520488,nm0588087","nm0520488,nm0588087,nm1087952,nm1156984,nm9204083,nm9204084,nm9204085",nm0695435
tt1491044,6.8,76545,106,"Biography,Crime,Drama",nm1033517,"nm1337892,nm1033517,nm1547715,nm0857294",nm0788335
tt1496025,6.3,157100,88,"Action,Fantasy,Horror","nm0617523,nm0825407","nm0936482,nm0387198,nm0833089,nm0122335,nm0340485,nm0564286",nm0000295
tt1496422,5.7,38359,107,"Crime,Drama,Mystery",nm0200005,"nm0223320,nm0200005",nm0000190
tt14992922,7.1,68196,114,"Crime,Documentary",nm3220744,nm3220744,nm13418505
tt1499658,6.9,455622,98,"Comedy,Crime",nm1164861,"nm0002864,nm0197855,nm0326246",nm0000867
tt1502397,6.5,165364,124,"Action,Comedy,Crime","nm4816401,nm4263190","nm0185976,nm0138620,nm6200158,nm0303032",nm0000226
tt1502404,5.4,100932,104,"Action,Comedy,Fantasy",nm0527261,"nm0267805,nm0527261",nm0000115
tt1502407,6.5,159192,106,"Crime,Horror,Thriller",nm0337773,"nm0000118,nm0384185,nm2171769,nm1144419,nm0337773",nm0000130
tt1502712,4.3,170456,100,"Action,Adventure,Sci-Fi",nm2503633,"nm2916300,nm1334526,nm2503633,nm0498278,nm0456158",nm1886602
tt15033192,5.7,24668,92,"Crime,Drama,Thriller",nm1660595,"nm1660595,nm0781981,nm1645301,nm0001825",nm0781981
tt1504320,8.0,688827,118,"Biography,Drama,History",nm0393799,nm0782436,nm0000147
tt1506999,5.8,87924,93,"Action,Drama,Thriller",nm0001752,nm0229644,nm2442289
tt15083184,6.1,28269,110,Thriller,nm2035118,"nm2035118,nm8939191",nm3379444
tt1508675,7.2,22249,93,"Comedy,Drama",nm0442454,nm0442454,nm0932870
tt15097216,8.8,205306,164,"Crime,Drama,Mystery",nm4377096,"nm4377096,nm13222819",nm1421814
tt1509767,5.7,109372,110,"Action,Adventure,Fantasy",nm0027271,"nm0514821,nm0203577,nm0241416",nm0503567
tt1512235,6.7,81536,96,"Action,Comedy,Crime",nm0348181,nm0348181,nm0933988
tt1512685,6.7,36222,118,"Horror,Mystery,Thriller",nm0602616,"nm0602616,nm1079062",nm0749104
tt15145764,7.5,30310,124,"Drama,Mystery,Romance",nm1492802,"nm5151578,nm2748159",nm4449711
tt1515091,7.4,463170,129,"Action,Adventure,Mystery",nm0005363,"nm1802251,nm0612487,nm0236279",nm0000375
tt15163652,6.1,27029,146,"Action,Adventure,Crime",nm6474441,nm6474441,nm0015001
tt1517260,5.8,116440,125,"Action,Adventure,Drama",nm0629272,"nm0629272,nm2769412",nm1519680
tt1517451,7.6,394182,136,"Drama,Music,Romance",nm0177896,"nm0744839,nm0177896,nm3391497,nm0366454,nm0242869,nm0225820,nm0682757,nm0920074,nm0308604",nm3078932
tt1517489,3.5,26549,89,"Action,Adventure,Comedy",nm0001675,nm0001675,nm0004695
tt1521197,6.8,41440,130,"Drama,Thriller",nm0000386,nm0650089,nm0406975
tt1524137,6.4,124312,109,"Action,Crime,Drama",nm0466349,"nm3360706,nm2266689,nm0433588",nm0000242
tt1524930,6.1,115688,99,"Adventure,Comedy","nm0197855,nm0326246","nm0326246,nm0197855,nm0000455",nm1159180
tt15255876,6.7,39048,97,"Crime,Drama,Thriller",nm3621304,nm3621304,nm2201555
tt1527186,7.1,186992,135,"Drama,Sci-Fi",nm0001885,nm0001885,nm0000379
tt1527788,7.7,71495,119,"Action,Crime,Drama",nm2556572,nm2556572,nm1047193
tt1528071,6.4,85234,120,"Comedy,Crime,Drama",nm0014960,"nm1291392,nm0454872",nm0705356
tt1528100,6.0,171475,150,"Action,Adventure,Drama",nm0000631,"nm0177836,nm0171651,nm0128997,nm0001873",nm0000288
tt1528854,6.1,123436,96,"Comedy,Family",nm1890845,"nm0122602,nm1890845,nm1898234",nm0002071
tt1529572,6.9,43108,106,"Crime,Drama,Thriller",nm0001710,"nm1358354,nm0275284",nm0654110
tt15301048,7.6,24003,140,"Biography,Crime,Drama",nm1377207,"nm1377207,nm1183471,nm1375777",nm0201857
tt1530509,3.8,40282,91,Horror,nm1519353,nm1519353,nm4030776
tt1531663,6.4,51928,97,Drama,nm3656297,"nm3656297,nm0142577",nm0002071
tt1531901,6.5,44608,118,"Drama,Fantasy,Horror",nm0001403,nm1620490,nm1519680
tt1532503,7.2,93264,105,"Comedy,Drama,Romance",nm0590122,nm0590122,nm0000191
tt15325794,6.4,71570,107,Thriller,nm1470993,"nm1491927,nm1470993",nm1534201
tt15327088,8.3,93260,148,"Action,Adventure,Drama",nm6142895,nm6142895,nm6142895
tt1535108,6.6,454862,109,"Action,Drama,Sci-Fi",nm0088955,nm0088955,nm0000354
tt1535109,7.8,469722,134,"Action,Biography,Crime",nm0339030,"nm0712753,nm3697679,nm5643170",nm0000158
tt1535438,6.3,43214,100,"Comedy,Drama,Romance",nm0291205,nm0961827,nm0000658
tt1535616,5.8,37495,112,"Drama,Horror,Sci-Fi",nm1164755,"nm2656048,nm1142688",nm0314514
tt1536044,5.7,106413,91,"Horror,Mystery",nm0931095,"nm0675219,nm0484907,nm2317082,nm2305431",nm2209370
tt1536537,6.8,127031,123,"Action,Crime,Fantasy",nm2482088,"nm1363111,nm1201058",nm0636426
tt1538403,5.8,136021,130,"Action,Adventure,Fantasy",nm0958969,"nm0692942,nm3673996",nm2934314
tt1540011,5.0,47445,89,"Horror,Mystery,Thriller",nm1417392,nm1440023,nm4372483
tt1540128,5.7,30663,105,"Comedy,Romance,Sport",nm0610831,nm0289219,nm0124930
tt1540133,7.3,91461,96,"Comedy,Crime,Thriller",nm0567620,nm0567620,nm0322407
tt1541160,6.3,33406,87,"Comedy,Crime,Mystery",nm0591450,"nm0524190,nm0601859",nm0001131
tt1542344,7.5,384153,94,"Biography,Drama",nm0000965,"nm0000965,nm0064479,nm1737008",nm0290556
tt1542768,5.9,23537,98,"Action,Comedy,Crime",nm0905592,"nm1134813,nm0905592",nm0416673
tt1545660,5.5,20984,86,"Action,Adventure,Comedy",nm1362570,"nm3682691,nm0908457",nm0477127
tt1547234,6.5,115853,91,"Action,Crime,Thriller",nm0462895,"nm0462895,nm0436960",nm0330687
tt15474916,6.6,115757,115,"Horror,Mystery,Thriller",nm6475689,nm6475689,nm1788739
tt1549572,6.9,97293,92,"Drama,Romance,Sci-Fi",nm2648685,"nm2648685,nm1779870",nm1779870
tt1549920,6.3,140838,107,"Action,Thriller,Western",nm0453518,nm3689973,nm0000216
tt15501640,8.2,34752,140,"Crime,Drama,Mystery",nm2391751,"nm2572228,nm6748282,nm2391751",nm0222426
tt1555149,8.0,84387,115,"Action,Crime,Drama",nm0655683,"nm0655683,nm1284081,nm1130251",nm0609944
tt1559547,6.1,89102,124,"Drama,Fantasy,Romance",nm0481418,"nm0481418,nm3721581,nm0831130",nm2129444
tt1559549,7.4,24004,93,"Biography,Documentary,History","nm1770672,nm0432631",doc,nm4319742
tt15600222,7.0,27941,130,"Action,Comedy,Crime",nm5518137,"nm5518137,nm14210237,nm3526152",nm4731677
tt1560139,7.5,27647,87,"Comedy,Drama",nm0169806,nm0169806,nm2034752
tt1560220,6.7,186338,99,"Action,Comedy,Horror",nm0281508,"nm1014201,nm1116660,nm1709264",nm0000437
tt1560747,7.1,178542,138,Drama,nm0000759,nm0000759,nm0001618
tt1560985,4.2,36526,83,Horror,nm0068587,"nm0068587,nm1834343",nm1223326
tt1562871,4.7,44102,156,"Action,Adventure,Sci-Fi",nm1025280,"nm0073026,nm2837117,nm1145539,nm0451321,nm1399170,nm1025280,nm8661566",nm0451321
tt1562872,8.2,80644,155,"Comedy,Drama,Musical",nm0015295,"nm1027719,nm1030373,nm0015295,nm10360928",nm0004335
tt1563738,7.0,156976,107,"Drama,Romance",nm0771054,nm0390141,nm0004266
tt1563742,6.0,39562,112,"Comedy,Romance",nm0338576,"nm1462097,nm0338576,nm0228908",nm0220240
tt1564349,6.8,24888,113,"Drama,Family",nm0001747,"nm0418321,nm0238247",nm0000151
tt1564367,6.4,250890,117,"Comedy,Romance",nm0240797,"nm1615610,nm0000251,nm0224634,nm0123242,nm0054667,nm0344899",nm0001191
tt1564585,4.5,90656,92,"Action,Sci-Fi,Thriller","nm0833779,nm0833780","nm1634030,nm2880943",nm0050156
tt15654262,7.6,22549,135,"Crime,Mystery,Romance",nm2669564,"nm2669564,nm3463234,nm2858322",nm4921260
tt1567437,6.3,59425,103,"Comedy,Crime,Horror",nm2277869,nm0675219,nm0005351
tt1567609,6.9,109467,96,"Action,Drama,Thriller",nm0344496,"nm0000154,nm1142384,nm0344496,nm13151607",nm0000154
tt15679400,6.1,58833,100,"Horror,Mystery,Thriller",nm0796117,"nm4723782,nm0796117,nm1544961,nm1960145",nm1176985
tt1568338,6.6,154922,102,"Action,Crime,Thriller",nm1300606,nm0271854,nm0941777
tt1568346,7.8,471327,158,"Crime,Drama,Mystery",nm0000399,"nm0001873,nm2297183",nm0185819
tt1568911,7.2,160572,146,"Action,Adventure,Drama",nm0000229,"nm0355822,nm0193485,nm0606190,nm4312900",nm3528539
tt1568921,7.6,95756,94,"Adventure,Animation,Drama",nm0948488,"nm0636260,nm0594503,nm2146668",nm0688132
tt1570728,7.4,530021,118,"Comedy,Drama,Romance","nm0275629,nm0720135",nm1557594,nm0136797
tt1571222,6.4,105492,99,"Biography,Drama,Romance",nm0000343,"nm0358960,nm4301796",nm1055413
tt1571234,6.1,129833,128,"Action,Adventure,Fantasy",nm0729514,"nm0909638,nm0101991,nm0001392,nm2245380",nm2623492
tt1571249,6.8,43126,93,"Comedy,Drama,Romance",nm2574897,"nm2574897,nm2114730",nm1325419
tt1572315,4.8,53125,92,"Horror,Thriller",nm0525141,"nm0546057,nm0838032,nm1187454,nm0839812,nm0377066,nm0001361",nm1275259
tt1578275,5.3,55248,111,"Comedy,Drama",nm0000165,nm1615610,nm0000681
tt15791034,7.0,140776,102,"Horror,Mystery,Thriller",nm1199107,nm1199107,nm3569284
tt1582248,6.8,24425,100,"Biography,Drama","nm0440859,nm0440860","nm3754817,nm0519802,nm0858008",nm0262635
tt1582507,5.5,78268,101,"Drama,Horror,Thriller",nm0867127,"nm0521649,nm0609236",nm2225369
tt1583420,6.1,68859,98,"Comedy,Drama,Romance",nm0000158,"nm0000158,nm0889522",nm0000158
tt1583421,5.7,183681,110,"Action,Adventure,Sci-Fi",nm0160840,"nm1014201,nm1116660",nm0425005
tt1584016,7.1,43252,87,"Documentary,Drama,Mystery","nm1160962,nm1413364",doc,nm1488260
tt1586265,5.7,74155,110,"Comedy,Drama,Romance",nm0428600,"nm0189272,nm0352320,nm3763939",nm0000139
tt1586752,6.7,67296,129,"Action,Biography,Crime",nm0286975,"nm0445669,nm8237023",nm0124930
tt1587310,6.9,383455,97,"Adventure,Family,Fantasy",nm0834902,"nm0941314,nm0674518,nm0052520,nm0382548,nm0670328,nm0672093,nm0727370,nm0780799,nm0942723",nm0001401
tt1587707,7.9,67305,87,"Comedy,Crime,Documentary",nm2612991,doc,nm2612991
tt1588170,7.8,135402,144,"Action,Crime,Drama",nm0453518,"nm4219902,nm0453518",nm0496932
tt1588173,6.8,235169,98,"Comedy,Horror,Romance",nm1349522,"nm3772853,nm1349522",nm0396558
tt1588334,6.5,64622,83,"Comedy,Drama","nm0243231,nm0243233","nm0243231,nm0243233",nm0781981
tt1588398,5.3,33416,101,"Drama,Mystery,Romance",nm3772967,nm3772967,nm0115161
tt1590089,7.7,40281,106,"Drama,Thriller",nm0620363,"nm3782063,nm0620363",nm0559381
tt1590193,6.3,118750,104,"Action,Mystery,Thriller",nm1429471,"nm2068778,nm2071379,nm0257513",nm0000553
tt1591095,6.8,315744,103,"Horror,Mystery,Thriller",nm1490123,nm1191481,nm0933940
tt1591479,6.4,70119,110,"Action,Adventure,Thriller","nm0566788,nm0915304",nm0426500,nm0891514
tt1592281,6.5,29306,116,"Comedy,Drama",nm0001631,nm0001631,nm0931329
tt1592525,6.0,99523,95,"Action,Sci-Fi,Thriller","nm1140492,nm1908892","nm1140492,nm1908892,nm0000108,nm0000118,nm0145309",nm0001602
tt1592873,4.3,56959,97,"Comedy,Drama,Romance",nm0018132,"nm0018132,nm4351467,nm3610886",nm1415323
tt1594562,5.5,36083,101,"Drama,Horror,Mystery",nm1488800,nm1488800,nm0668139
tt1594918,7.0,20935,104,Comedy,nm1699659,nm1616534,nm0015130
tt1595656,5.8,29351,112,"Drama,Romance",nm0000517,nm0000517,nm0000255
tt1596342,5.6,22100,119,"Adventure,Animation,Comedy",nm0788202,"nm0355048,nm0826425,nm0918955,nm0481418,nm0446210",nm0010736
tt1596343,7.3,387819,130,"Action,Crime,Thriller",nm0510912,"nm0604555,nm0860155",nm0004874
tt1596345,7.0,47029,115,"Biography,Drama,History",nm0001880,"nm1140275,nm0729151,nm0929349",nm0001497
tt1596346,7.0,50812,112,"Biography,Drama,Family",nm0573732,"nm0573732,nm0777203,nm0777209,nm0075276,nm0020820,nm0933128,nm1048533,nm1703268,nm3111464,nm4287844",nm1455681
tt1596350,6.3,189629,103,"Action,Comedy,Romance",nm0629334,"nm0000251,nm1334526,nm0310225",nm0000702
tt1596363,7.8,442533,130,"Biography,Comedy,Drama",nm0570912,"nm1017488,nm0570912,nm1034122",nm0000288
tt1596365,6.4,186969,95,"Drama,Fantasy,Horror",nm1220140,"nm0384702,nm0963359",nm0705356
tt1598642,6.0,31658,98,"Drama,Romance,Sci-Fi",nm0957505,"nm3797883,nm0639791",nm0252230
tt1598778,6.8,307775,106,"Drama,Thriller",nm0001752,nm1994243,nm0000354
tt1598822,5.6,87774,118,"Comedy,Romance",nm0005190,nm0297545,nm0000572
tt1598828,5.3,43179,91,"Action,Comedy,Crime",nm1455688,"nm1995411,nm4558594,nm2470990,nm2208656",nm0001337
tt1598873,6.2,20833,108,"Action,Crime,Drama",nm1561205,nm1561205,nm0000293
tt1599348,6.7,226781,115,"Action,Thriller",nm1174251,nm1638756,nm0000243
tt1600195,5.1,81621,106,"Action,Mystery,Thriller",nm0005436,nm0159900,nm1210124
tt1600196,7.0,154931,106,"Crime,Drama,Thriller",nm1742427,nm1212331,nm0362766
tt1600524,7.1,29656,101,"Drama,Romance",nm0230859,nm0230859,nm0230859
tt1601913,6.7,256219,117,"Action,Adventure,Drama",nm0138620,"nm0138620,nm2259451",nm0000553
tt1602098,6.7,25034,113,"Drama,Romance",nm0006554,"nm0695881,nm0052581,nm0000335,nm0601239,nm0843640",nm0000335
tt1602613,5.7,114581,90,"Action,Crime,Drama",nm0716347,nm0716347,nm0331516
tt1602620,7.9,102377,127,Drama,nm0359734,nm0359734,nm0004462
tt1603257,4.7,24476,90,"Horror,Thriller",nm3360080,"nm2133655,nm0864128",nm1404408
tt1605630,6.7,217829,113,Comedy,"nm1375358,nm1376383","nm1375358,nm1376383,nm0381221",nm0004755
tt1605717,6.9,80433,95,"Comedy,Drama,Music",nm1049433,"nm0740160,nm1661186",nm1055413
tt1605783,7.7,432025,94,"Comedy,Fantasy,Romance",nm0000095,nm0000095,nm0005562
tt1606378,5.2,210144,98,"Action,Thriller",nm0601382,"nm0940790,nm0861636",nm0000246
tt1606389,6.8,197973,104,"Drama,Romance",nm1302591,"nm0463359,nm0799050,nm0441300,nm1213974",nm1046097
tt1606392,7.1,54422,106,"Comedy,Drama,Sport",nm0565336,"nm0565336,nm4035833",nm0316079
tt1608290,4.7,72519,101,"Action,Adventure,Comedy",nm0001774,"nm0857620,nm0001774,nm0831557,nm0357453,nm0766153",nm0001774
tt1611224,5.9,158012,105,"Action,Fantasy,Horror",nm0067457,nm0334381,nm0907548
tt1612774,5.7,38412,82,"Comedy,Fantasy,Horror",nm1189197,nm1189197,nm0818880
tt1613750,7.2,50195,118,"Action,Adventure,Biography","nm1650283,nm1461392",nm0803931,nm1914298
tt1614989,7.5,103961,100,"Action,Crime,Thriller",nm0878763,"nm0752968,nm0345674,nm1867674",nm0377336
tt1615065,6.4,131915,131,"Action,Crime,Drama",nm0000231,"nm0004307,nm0972454,nm0000231",nm1093951
tt1615147,7.1,136766,107,"Drama,Thriller",nm1170855,nm1170855,nm0704270
tt1615160,7.0,117612,113,"Action,Thriller",nm0132709,"nm0545861,nm0495319",nm1648520
tt1615918,4.3,36894,87,"Adventure,Animation,Comedy",nm0593610,"nm0008743,nm0074184,nm0046564,nm0439739",nm0519043
tt1616195,6.5,130417,137,"Biography,Drama,Romance",nm0000142,nm0085257,nm0000138
tt1617661,5.3,190667,127,"Action,Adventure,Sci-Fi","nm0905154,nm0905152","nm0905152,nm0905154",nm1475594
tt1618434,6.0,138767,97,"Action,Comedy,Crime",nm1760830,nm0888743,nm0001191
tt1618442,5.9,105987,106,"Action,Adventure,Fantasy",nm0252135,"nm2309430,nm1948885,nm2332952",nm0004874
tt1619029,6.7,81100,100,"Biography,Drama",nm1883257,nm3834300,nm0000204
tt1620680,4.2,46055,109,"Adventure,Family,Fantasy",nm1148550,"nm1601644,nm0830969,nm0478291",nm4977564
tt1620719,6.2,33205,126,"Action,Comedy,Crime",nm3508781,"nm0795651,nm3508781",nm0006795
tt1620933,8.2,36899,135,"Action,Biography,Crime",nm0223606,"nm1538581,nm0223606",nm0451234
tt1620935,6.8,28374,117,"Biography,Drama,Sport",nm0950226,"nm0950226,nm4549849,nm0686233",nm1886602
tt1620981,5.8,42180,86,"Animation,Comedy,Family","nm0862911,nm0970447","nm1073238,nm1106214,nm0970447,nm0011623",nm1209966
tt1621039,5.8,24907,91,"Adventure,Animation,Comedy",nm0371755,"nm0608714,nm0371755,nm0827670,nm0833828,nm1625382,nm3439751",nm0000437
tt1621045,6.5,48596,123,"Comedy,Romance",nm1103162,"nm2226647,nm2226970,nm0367724",nm2093097
tt1622547,6.1,103574,83,"Action,Comedy,Crime",nm0281508,"nm2225652,nm3574030",nm0251986
tt1622979,5.9,119469,92,"Horror,Thriller",nm0702797,"nm2104063,nm0714695",nm0194900
tt1623205,6.3,210272,130,"Adventure,Family,Fantasy",nm0000600,"nm0438449,nm1865755,nm0000875",nm0290556
tt1623288,7.0,105213,92,"Adventure,Animation,Comedy","nm2752098,nm0271402",nm2752098,nm2240346
tt1625346,6.3,85569,94,"Comedy,Drama",nm0718646,nm1959505,nm0000234
tt1626146,6.9,49262,120,"Adventure,Comedy,Drama",nm0155093,"nm0374842,nm0155093,nm2186632,nm1910008",nm0670408
tt1628841,5.2,182726,120,"Action,Adventure,Sci-Fi",nm0000386,"nm1288961,nm1123994,nm0002041,nm0000386,nm0888743,nm1125328",nm2955013
tt1629757,7.1,33504,116,"Biography,Drama,Sport","nm0000776,nm0000436","nm0758002,nm2249435,nm0393714",nm4103976
tt1630029,7.8,332894,192,"Action,Adventure,Fantasy",nm0000116,"nm0000116,nm0415425,nm0798646,nm0295264,nm0004307",nm0941777
tt1630036,6.8,21014,130,Drama,nm1731937,"nm1731937,nm1726854",nm1731937
tt1631867,7.9,693608,113,"Action,Adventure,Sci-Fi",nm0510731,"nm0003160,nm0125336,nm3890871,nm3872326",nm0000129
tt1632708,6.5,377112,109,"Comedy,Romance",nm0323239,"nm2226647,nm2226970,nm0323239,nm0679037",nm0005109
tt1633356,4.0,26514,90,"Horror,Thriller",nm0254786,"nm1974551,nm3864204",nm0668139
tt1634106,5.7,80385,109,"Action,Adventure,Sci-Fi",nm1702145,"nm0905592,nm2104063,nm0889099,nm9303435,nm1318192",nm0004874
